gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,-0.01280298107751935,0.6680705100258448,1.5745136886018996,0.0,0.0,0.0,0.0
1,-0.012804611658148939,0.08011568343976211,0.08625138106083445,0.0,0.0,0.0,163.48270270393698
2,-0.014006955334393743,0.023959945913482758,0.045658615367859576,0.0,0.0,0.0,140.55940221438306
3,-0.014006955334393743,-0.0036866140011576117,0.009397619144621984,0.0,0.0,0.0,98.75480810445835
4,-0.014006955334393743,-0.00960503149797337,0.0032465274638502563,0.0,0.0,0.0,66.01960663002166
5,-0.014428333467910639,-0.012167885936544463,0.001006530060466745,0.0,0.0,0.0,61.361679506065194
6,-0.014428333467910639,-0.012915182554521974,0.0007625719531639936,0.0,0.0,0.0,46.405130842007566
7,-0.01475268653451435,-0.01339839601748209,0.0005887609517231699,0.0,0.0,0.0,40.07413631969867
8,-0.015065847320651103,-0.013853828168997108,0.0004679958918444969,0.0,0.0,0.0,37.058659067237656
9,-0.015065847320651103,-0.01410995698936429,0.000561566783115369,0.0,0.0,0.0,36.10397950469698
10,-0.015356345071201344,-0.014500671926071542,0.0003358712326430708,0.0,0.0,0.0,32.029364862411725
11,-0.01575952574858963,-0.014774242923955667,0.000295901959691919,0.0,0.0,0.0,32.81028167281864
12,-0.01575952574858963,-0.0149718972478457,0.0002695531989964231,0.0,0.0,0.0,32.58195924222733
13,-0.015938300398672195,-0.015173045580345353,0.00024972144728610096,0.0,0.0,0.0,33.25918677705466
14,-0.016061925921155674,-0.015376296428983622,0.00023285837072751,0.0,0.0,0.0,31.300790223646878
15,-0.016191084440254886,-0.01555815294273184,0.00023764081560519084,0.0,0.0,0.0,33.345140291946066
16,-0.01629793601198766,-0.015774876958693795,0.00024743764314590766,0.0,0.0,0.0,29.483575569084984
17,-0.016410003884391934,-0.015979888695950864,0.00020171794953687642,0.0,0.0,0.0,29.876551219342357
18,-0.016689899563737155,-0.016155597856280186,0.00018005243550177453,0.0,0.0,0.0,28.594005267434678
19,-0.01672279014920376,-0.01632019673863776,0.00018058920986798588,0.0,0.0,0.0,27.129467324851454
20,-0.016825938970313817,-0.016471105785178245,0.00017740326456338728,0.0,0.0,0.0,22.243489845306517
21,-0.01692260139645592,-0.016610267475426748,0.0001570090784551753,0.0,0.0,0.0,21.604196898896916
22,-0.01713829200044152,-0.016729810682738013,0.00014808143333030848,0.0,0.0,0.0,20.145149455236318
23,-0.017155355480899744,-0.016848632363203137,0.00013681840726624867,0.0,0.0,0.0,19.32278860266464
24,-0.01730895472305339,-0.0169478528664077,0.00015287642387740538,0.0,0.0,0.0,20.008107500230253
25,-0.017433812923522765,-0.01708630824841488,0.00013996248549289503,0.0,0.0,0.0,19.74103381293707
26,-0.017478130323327325,-0.01718416346003395,0.00013740599369153764,0.0,0.0,0.0,19.41124091113023
27,-0.01763007148377623,-0.017309855789638028,0.00013420649288237692,0.0,0.0,0.0,19.048608872387874
28,-0.01778426039156117,-0.017404619814645857,0.00013553753135987033,0.0,0.0,0.0,19.060296143282006
29,-0.017893394617838766,-0.0175159674955825,0.00014410416449373373,0.0,0.0,0.0,17.673049475917953
30,-0.018002309052226637,-0.017671398462216988,0.00015883193453594674,0.0,0.0,0.0,19.01021702772492
