gen,best_J,mean_J,std_J,V_SoC,V_occ,V_grid,diversity
0,-0.005466374548246444,0.8942973689345949,1.9516252657607651,0.0,0.0,0.0,0.0
1,-0.0059693137696461215,0.12644335574994803,0.10429990535380411,0.0,0.0,0.0,206.99130673876624
2,-0.0059693137696461215,0.04879106019960666,0.06209683916578965,0.0,0.0,0.0,178.38637919932762
3,-0.0059693137696461215,0.0042922964618066885,0.014649226688233336,0.0,0.0,0.0,152.90174425904186
4,-0.0059693137696461215,-0.0023431672405967714,0.004296535883127489,0.0,0.0,0.0,130.40153210268247
5,-0.006012946872783307,-0.004409132266133425,0.0011800818303182052,0.0,0.0,0.0,94.86562906064428
6,-0.006018545669116145,-0.00522173853645937,0.0004985077182000133,0.0,0.0,0.0,73.16678821716258
7,-0.006111106185033089,-0.00566064335133244,0.0002734155452083288,0.0,0.0,0.0,48.85213542239904
8,-0.006211976157315778,-0.005896457487816078,0.00016983739179398123,0.0,0.0,0.0,40.418890248733625
9,-0.006320029124486854,-0.006041384648419384,0.00013002015833296868,0.0,0.0,0.0,41.70644648031917
10,-0.0064926489553168,-0.006130638492155319,0.00015499547794392028,0.0,0.0,0.0,45.28396139328178
11,-0.006646180048032305,-0.0062653357208245905,0.00016284835009378515,0.0,0.0,0.0,42.95837186803883
12,-0.006749906715135274,-0.006396067329063118,0.000135966906076966,0.0,0.0,0.0,45.825083306781565
13,-0.0068046604538904,-0.006513551599829801,0.0001260432449353018,0.0,0.0,0.0,45.08097116743547
14,-0.0070484566379843926,-0.006619272845533907,0.00012942287243316805,0.0,0.0,0.0,43.24179183652778
15,-0.0070484566379843926,-0.006725226544631525,0.00010515965423709314,0.0,0.0,0.0,41.03867306679137
16,-0.007166612784332376,-0.006824764729119795,0.00011574192081164798,0.0,0.0,0.0,37.183500489700506
17,-0.007166612784332376,-0.006924203572737313,9.514641261331235e-05,0.0,0.0,0.0,35.69366537268691
18,-0.00725243609537342,-0.007011986561600483,0.00010388249477562603,0.0,0.0,0.0,33.1223447050459
19,-0.007379718764127647,-0.007098335007870792,8.760869853799511e-05,0.0,0.0,0.0,31.06255103517017
20,-0.00745856054203471,-0.0071927545658600975,9.767334179381138e-05,0.0,0.0,0.0,29.095873019372544
21,-0.00745856054203471,-0.007277160221373206,9.036104189898975e-05,0.0,0.0,0.0,29.13510373009599
22,-0.007526000516998921,-0.007350893540682455,8.435225202377958e-05,0.0,0.0,0.0,30.53616134242608
23,-0.007605957928442786,-0.007416576942269341,7.924074284474482e-05,0.0,0.0,0.0,27.65664911621708
24,-0.007713075249071664,-0.007489527666339324,7.168847339955394e-05,0.0,0.0,0.0,27.86337283867672
25,-0.007713075249071664,-0.007548259305915766,7.185806111916423e-05,0.0,0.0,0.0,28.68376302053682
26,-0.0077767983707141535,-0.007603217406491571,6.502496613283444e-05,0.0,0.0,0.0,28.637316755393684
27,-0.007809937839289035,-0.007654077105730918,7.367901275422264e-05,0.0,0.0,0.0,27.758499566831066
28,-0.00789594500754842,-0.007718440397719177,7.261631832142523e-05,0.0,0.0,0.0,27.55156138867
29,-0.007941823371727318,-0.007772250586386,6.327882194079348e-05,0.0,0.0,0.0,26.35837936735051
30,-0.007997240026652794,-0.007818610730265107,7.381089745463437e-05,0.0,0.0,0.0,25.486850415207837
31,-0.008124094037825125,-0.007876932837570483,7.357178735691215e-05,0.0,0.0,0.0,27.115534448205796
32,-0.008172706581694028,-0.007946627647539232,8.955516796063676e-05,0.0,0.0,0.0,23.564683193813615
33,-0.00825097269239316,-0.008021999416754208,7.399867511343485e-05,0.0,0.0,0.0,22.310692589196155
34,-0.008262631321940925,-0.008072188992633629,7.529476398972047e-05,0.0,0.0,0.0,18.9339314539783
35,-0.00831294855703281,-0.008133991023434954,7.654926844373916e-05,0.0,0.0,0.0,18.56857210363537
36,-0.008373880010428136,-0.008192877946847348,6.64649253210939e-05,0.0,0.0,0.0,19.043878777631978
37,-0.008435392178319791,-0.008251156208929432,7.215595056867998e-05,0.0,0.0,0.0,17.198415473710806
38,-0.00843882035099925,-0.008311363968322593,6.099924224956282e-05,0.0,0.0,0.0,16.242226903537986
39,-0.008478337599758773,-0.008358603900073553,5.3423980825406754e-05,0.0,0.0,0.0,16.139910852075126
40,-0.008558783227173516,-0.008404954382233461,6.647255283252162e-05,0.0,0.0,0.0,16.33142935227314
41,-0.008649372705099538,-0.008467908617860091,7.700618406787665e-05,0.0,0.0,0.0,15.88043506272373
